id,last4,zip,sus
00000000-0000-0000-0000-000000001340,9001,38515,0
00000000-0000-0000-0000-000000001341,8242,33385,0
00000000-0000-0000-0000-000000001342,4907,09724,0
00000000-0000-0000-0000-000000001343,0490,15605,0
00000000-0000-0000-0000-000000001344,8096,10415,0
00000000-0000-0000-0000-000000001345,2632,34327,0
00000000-0000-0000-0000-000000001346,3804,47422,0
00000000-0000-0000-0000-000000001347,9097,83660,0
00000000-0000-0000-0000-000000001348,7520,09586,0
00000000-0000-0000-0000-000000001349,2686,89289,0
00000000-0000-0000-0000-00000000134a,9343,25757,0
00000000-0000-0000-0000-00000000134b,3904,42026,0
00000000-0000-0000-0000-00000000134c,6626,44451,0
00000000-0000-0000-0000-00000000134d,6282,69534,0
00000000-0000-0000-0000-00000000134e,1569,14777,0
00000000-0000-0000-0000-00000000134f,3541,29049,0
00000000-0000-0000-0000-000000001350,4649,05908,0
00000000-0000-0000-0000-000000001351,8905,95461,0
00000000-0000-0000-0000-000000001352,7802,14724,0
00000000-0000-0000-0000-000000001353,7240,90228,0
00000000-0000-0000-0000-000000001354,1043,06559,0
00000000-0000-0000-0000-000000001355,5466,59021,0
00000000-0000-0000-0000-000000001356,6017,99666,0
00000000-0000-0000-0000-000000001357,9343,70378,0
00000000-0000-0000-0000-000000001358,8283,49898,0
00000000-0000-0000-0000-000000001359,2718,93762,0
00000000-0000-0000-0000-00000000135a,0888,72324,0
00000000-0000-0000-0000-00000000135b,1100,68944,0
00000000-0000-0000-0000-00000000135c,8458,42800,0
00000000-0000-0000-0000-00000000135d,6504,56871,0
00000000-0000-0000-0000-00000000135e,5173,60605,0
00000000-0000-0000-0000-00000000135f,7631,77698,0
00000000-0000-0000-0000-000000001360,2326,38172,0
00000000-0000-0000-0000-000000001361,1343,90745,0
00000000-0000-0000-0000-000000001362,7626,81693,0
00000000-0000-0000-0000-000000001363,0776,58820,0
00000000-0000-0000-0000-000000001364,0425,50456,0
00000000-0000-0000-0000-000000001365,1182,12466,0
00000000-0000-0000-0000-000000001366,4042,75700,0
00000000-0000-0000-0000-000000001367,4211,21991,0
00000000-0000-0000-0000-000000001368,2642,25723,0
00000000-0000-0000-0000-000000001369,6890,17230,0
00000000-0000-0000-0000-00000000136a,1165,96018,0
00000000-0000-0000-0000-00000000136b,2652,29881,0
00000000-0000-0000-0000-00000000136c,0181,33490,0
00000000-0000-0000-0000-00000000136d,8457,96717,0
00000000-0000-0000-0000-00000000136e,8215,69610,0
00000000-0000-0000-0000-00000000136f,2895,96298,0
00000000-0000-0000-0000-000000001370,3982,41914,0
00000000-0000-0000-0000-000000001371,2423,08451,0
00000000-0000-0000-0000-000000001372,8569,65595,0
00000000-0000-0000-0000-000000001373,6883,93466,0
00000000-0000-0000-0000-000000001374,8049,63937,0
00000000-0000-0000-0000-000000001375,0725,40909,0
00000000-0000-0000-0000-000000001376,6010,31716,0
00000000-0000-0000-0000-000000001377,3191,54869,0
00000000-0000-0000-0000-000000001378,9572,89768,0
00000000-0000-0000-0000-000000001379,7045,75390,0
00000000-0000-0000-0000-00000000137a,5128,76724,0
00000000-0000-0000-0000-00000000137b,6355,66404,0
00000000-0000-0000-0000-00000000137c,9262,25773,0
00000000-0000-0000-0000-00000000137d,8459,80886,0
00000000-0000-0000-0000-00000000137e,5336,74575,0
00000000-0000-0000-0000-00000000137f,1874,21866,0
00000000-0000-0000-0000-000000001380,8189,81199,0
00000000-0000-0000-0000-000000001381,1549,90496,0
00000000-0000-0000-0000-000000001382,5372,52317,0
00000000-0000-0000-0000-000000001383,3172,56096,0
00000000-0000-0000-0000-000000001384,6329,88974,0
00000000-0000-0000-0000-000000001385,7557,75971,0
00000000-0000-0000-0000-000000001386,1313,21930,0
00000000-0000-0000-0000-000000001387,7991,49267,0
00000000-0000-0000-0000-000000001388,9872,06531,0
00000000-0000-0000-0000-000000001389,4519,37939,0
00000000-0000-0000-0000-00000000138a,6536,93128,0
00000000-0000-0000-0000-00000000138b,1464,13049,0
00000000-0000-0000-0000-00000000138c,9057,75524,0
00000000-0000-0000-0000-00000000138d,8626,59215,0
00000000-0000-0000-0000-00000000138e,5949,02139,0
00000000-0000-0000-0000-00000000138f,5932,28539,0
00000000-0000-0000-0000-000000001390,4027,70572,0
00000000-0000-0000-0000-000000001391,6741,70100,0
00000000-0000-0000-0000-000000001392,5155,31455,0
00000000-0000-0000-0000-000000001393,7971,25804,0
00000000-0000-0000-0000-000000001394,3388,60666,0
00000000-0000-0000-0000-000000001395,4067,13289,0
00000000-0000-0000-0000-000000001396,6171,27026,0
00000000-0000-0000-0000-000000001397,3084,77617,0
00000000-0000-0000-0000-000000001398,9593,50847,0
00000000-0000-0000-0000-000000001399,2140,49438,0
00000000-0000-0000-0000-00000000139a,2091,03415,0
00000000-0000-0000-0000-00000000139b,2050,29373,0
00000000-0000-0000-0000-00000000139c,9902,30923,0
00000000-0000-0000-0000-00000000139d,0865,35041,0
00000000-0000-0000-0000-00000000139e,6925,07490,0
00000000-0000-0000-0000-00000000139f,1743,55389,0
00000000-0000-0000-0000-0000000013a0,9272,89422,0
00000000-0000-0000-0000-0000000013a1,9574,55579,0
00000000-0000-0000-0000-0000000013a2,7874,04518,0
00000000-0000-0000-0000-0000000013a3,3963,61574,0
00000000-0000-0000-0000-0000000013a4,9594,86890,0
00000000-0000-0000-0000-0000000013a5,1250,86887,0
00000000-0000-0000-0000-0000000013a6,2176,33417,0
00000000-0000-0000-0000-0000000013a7,8833,04522,0
00000000-0000-0000-0000-0000000013a8,7988,53966,0
00000000-0000-0000-0000-0000000013a9,8610,02409,0
00000000-0000-0000-0000-0000000013aa,8233,43938,0
00000000-0000-0000-0000-0000000013ab,8728,93388,0
00000000-0000-0000-0000-0000000013ac,9579,79483,0
00000000-0000-0000-0000-0000000013ad,1263,12615,0
00000000-0000-0000-0000-0000000013ae,5003,26656,0
00000000-0000-0000-0000-0000000013af,3884,48362,0
00000000-0000-0000-0000-0000000013b0,9678,34121,0
00000000-0000-0000-0000-0000000013b1,7478,29693,0
00000000-0000-0000-0000-0000000013b2,1403,31602,0
00000000-0000-0000-0000-0000000013b3,4168,95355,0
00000000-0000-0000-0000-0000000013b4,2278,15901,0
00000000-0000-0000-0000-0000000013b5,6651,65813,0
00000000-0000-0000-0000-0000000013b6,1390,60322,0
00000000-0000-0000-0000-0000000013b7,6488,26667,0
00000000-0000-0000-0000-0000000013b8,7129,21751,0
00000000-0000-0000-0000-0000000013b9,0266,43859,0
00000000-0000-0000-0000-0000000013ba,5954,07133,0
00000000-0000-0000-0000-0000000013bb,6602,69040,0
00000000-0000-0000-0000-0000000013bc,9319,75653,0
00000000-0000-0000-0000-0000000013bd,2647,38132,0
00000000-0000-0000-0000-0000000013be,7531,86890,0
00000000-0000-0000-0000-0000000013bf,3097,30517,0
00000000-0000-0000-0000-0000000013c0,2889,23831,0
00000000-0000-0000-0000-0000000013c1,2552,56430,0
00000000-0000-0000-0000-0000000013c2,7506,11550,0
00000000-0000-0000-0000-0000000013c3,3909,12322,0
00000000-0000-0000-0000-0000000013c4,7498,62723,0
00000000-0000-0000-0000-0000000013c5,8500,32433,0
00000000-0000-0000-0000-0000000013c6,6138,10125,0
00000000-0000-0000-0000-0000000013c7,9474,69597,0
00000000-0000-0000-0000-0000000013c8,5070,76530,0
00000000-0000-0000-0000-0000000013c9,4801,86814,0
00000000-0000-0000-0000-0000000013ca,9816,77913,0
00000000-0000-0000-0000-0000000013cb,4570,52887,0
00000000-0000-0000-0000-0000000013cc,3215,35643,0
00000000-0000-0000-0000-0000000013cd,1147,74168,0
00000000-0000-0000-0000-0000000013ce,2851,09122,0
00000000-0000-0000-0000-0000000013cf,1710,89349,0
00000000-0000-0000-0000-0000000013d0,0538,88666,0
00000000-0000-0000-0000-0000000013d1,7197,86196,0
00000000-0000-0000-0000-0000000013d2,8688,45006,0
00000000-0000-0000-0000-0000000013d3,5460,07242,0
00000000-0000-0000-0000-0000000013d4,5282,88670,0
00000000-0000-0000-0000-0000000013d5,1461,86097,0
00000000-0000-0000-0000-0000000013d6,9195,45858,0
00000000-0000-0000-0000-0000000013d7,7984,22132,0
00000000-0000-0000-0000-0000000013d8,7611,57789,0
00000000-0000-0000-0000-0000000013d9,4994,58249,0
00000000-0000-0000-0000-0000000013da,1577,88273,0
00000000-0000-0000-0000-0000000013db,5382,85905,0
00000000-0000-0000-0000-0000000013dc,5950,99800,0
00000000-0000-0000-0000-0000000013dd,9209,67513,0
00000000-0000-0000-0000-0000000013de,5570,52906,0
00000000-0000-0000-0000-0000000013df,7103,93894,0
00000000-0000-0000-0000-0000000013e0,0774,14132,0
00000000-0000-0000-0000-0000000013e1,0710,47216,0
00000000-0000-0000-0000-0000000013e2,3222,09983,0
00000000-0000-0000-0000-0000000013e3,3751,40508,0
00000000-0000-0000-0000-0000000013e4,5949,73867,0
00000000-0000-0000-0000-0000000013e5,5300,94669,0
00000000-0000-0000-0000-0000000013e6,7661,96966,0
00000000-0000-0000-0000-0000000013e7,6536,84012,0
00000000-0000-0000-0000-0000000013e8,1866,38522,0
00000000-0000-0000-0000-0000000013e9,0249,63675,0
00000000-0000-0000-0000-0000000013ea,7304,22052,0
00000000-0000-0000-0000-0000000013eb,0669,29619,0
00000000-0000-0000-0000-0000000013ec,5108,24347,0
00000000-0000-0000-0000-0000000013ed,2825,27744,0
00000000-0000-0000-0000-0000000013ee,2154,85084,0
00000000-0000-0000-0000-0000000013ef,9303,16391,0
00000000-0000-0000-0000-0000000013f0,5149,63410,0
00000000-0000-0000-0000-0000000013f1,8291,09835,0
00000000-0000-0000-0000-0000000013f2,2387,51842,0
00000000-0000-0000-0000-0000000013f3,0022,38457,0
00000000-0000-0000-0000-0000000013f4,0046,51438,0
00000000-0000-0000-0000-0000000013f5,9908,97657,0
00000000-0000-0000-0000-0000000013f6,5656,33218,0
00000000-0000-0000-0000-0000000013f7,2385,91867,1
00000000-0000-0000-0000-0000000013f8,5682,82656,0
00000000-0000-0000-0000-0000000013f9,8133,04930,0
00000000-0000-0000-0000-0000000013fa,4976,43256,0
00000000-0000-0000-0000-0000000013fb,1296,67342,0
00000000-0000-0000-0000-0000000013fc,9927,16144,0
00000000-0000-0000-0000-0000000013fd,4451,65007,0
00000000-0000-0000-0000-0000000013fe,7692,09529,0
00000000-0000-0000-0000-0000000013ff,7169,73312,0
00000000-0000-0000-0000-000000001400,2305,93158,0
00000000-0000-0000-0000-000000001401,0422,84787,0
00000000-0000-0000-0000-000000001402,2852,68864,0
00000000-0000-0000-0000-000000001403,4110,18698,0
00000000-0000-0000-0000-000000001404,2894,85934,0
00000000-0000-0000-0000-000000001405,0652,14413,0
00000000-0000-0000-0000-000000001406,6194,62271,0
00000000-0000-0000-0000-000000001407,6545,66404,0
00000000-0000-0000-0000-000000001408,1845,63533,0
00000000-0000-0000-0000-000000001409,7553,76784,0
00000000-0000-0000-0000-00000000140a,4972,41944,0
00000000-0000-0000-0000-00000000140b,9456,13759,0
00000000-0000-0000-0000-00000000140c,0838,45990,0
00000000-0000-0000-0000-00000000140d,0378,87300,0
00000000-0000-0000-0000-00000000140e,1986,37505,0
00000000-0000-0000-0000-00000000140f,4563,36477,0
00000000-0000-0000-0000-000000001410,2154,80215,0
00000000-0000-0000-0000-000000001411,0616,02357,0
00000000-0000-0000-0000-000000001412,0230,18918,0
00000000-0000-0000-0000-000000001413,9753,44292,0
00000000-0000-0000-0000-000000001414,6679,42564,0
00000000-0000-0000-0000-000000001415,4432,36137,0
00000000-0000-0000-0000-000000001416,2808,91993,0
00000000-0000-0000-0000-000000001417,5611,92789,0
00000000-0000-0000-0000-000000001418,1851,43997,0
00000000-0000-0000-0000-000000001419,2447,31018,0
00000000-0000-0000-0000-00000000141a,2080,51609,0
00000000-0000-0000-0000-00000000141b,9954,15734,0
00000000-0000-0000-0000-00000000141c,7216,53024,0
00000000-0000-0000-0000-00000000141d,3303,19283,0
00000000-0000-0000-0000-00000000141e,2036,49372,0
00000000-0000-0000-0000-00000000141f,7046,92156,0
00000000-0000-0000-0000-000000001420,7833,79584,0
00000000-0000-0000-0000-000000001421,0025,88000,0
00000000-0000-0000-0000-000000001422,2104,51588,0
00000000-0000-0000-0000-000000001423,0584,76472,0
00000000-0000-0000-0000-000000001424,8647,16502,0
00000000-0000-0000-0000-000000001425,9464,40132,0
00000000-0000-0000-0000-000000001426,5301,84997,0
00000000-0000-0000-0000-000000001427,1096,97135,0
00000000-0000-0000-0000-000000001428,6696,37681,0
00000000-0000-0000-0000-000000001429,5440,91003,0
00000000-0000-0000-0000-00000000142a,9649,46380,0
00000000-0000-0000-0000-00000000142b,0318,48103,0
00000000-0000-0000-0000-00000000142c,6611,51967,0
00000000-0000-0000-0000-00000000142d,2549,57159,0
00000000-0000-0000-0000-00000000142e,2412,94894,0
00000000-0000-0000-0000-00000000142f,2056,46342,0
00000000-0000-0000-0000-000000001430,7366,04114,0
00000000-0000-0000-0000-000000001431,5017,13310,0
00000000-0000-0000-0000-000000001432,2148,13930,0
00000000-0000-0000-0000-000000001433,7906,28767,0
00000000-0000-0000-0000-000000001434,7128,12572,0
00000000-0000-0000-0000-000000001435,1189,49206,0
00000000-0000-0000-0000-000000001436,1706,05304,0
00000000-0000-0000-0000-000000001437,9310,46759,0
00000000-0000-0000-0000-000000001438,6738,37587,0
00000000-0000-0000-0000-000000001439,0161,67640,0
00000000-0000-0000-0000-00000000143a,5011,38966,0
00000000-0000-0000-0000-00000000143b,3567,97368,0
00000000-0000-0000-0000-00000000143c,0744,09962,0
00000000-0000-0000-0000-00000000143d,0246,12904,0
00000000-0000-0000-0000-00000000143e,7957,45923,0
00000000-0000-0000-0000-00000000143f,8569,05763,0
00000000-0000-0000-0000-000000001440,3952,72206,0
00000000-0000-0000-0000-000000001441,6108,66685,0
00000000-0000-0000-0000-000000001442,2781,36571,0
00000000-0000-0000-0000-000000001443,9335,25375,0
00000000-0000-0000-0000-000000001444,0748,07127,0
00000000-0000-0000-0000-000000001445,3082,75146,1
00000000-0000-0000-0000-000000001446,1748,96725,0
00000000-0000-0000-0000-000000001447,0726,19745,0
00000000-0000-0000-0000-000000001448,0960,76151,0
00000000-0000-0000-0000-000000001449,0903,44223,0
00000000-0000-0000-0000-00000000144a,2310,23016,0
00000000-0000-0000-0000-00000000144b,9820,19626,0
00000000-0000-0000-0000-00000000144c,2445,60363,0
00000000-0000-0000-0000-00000000144d,9390,94292,0
00000000-0000-0000-0000-00000000144e,0905,92801,0
00000000-0000-0000-0000-00000000144f,2423,90296,0
00000000-0000-0000-0000-000000001450,4749,81861,0
00000000-0000-0000-0000-000000001451,5392,95965,0
00000000-0000-0000-0000-000000001452,2232,32659,0
00000000-0000-0000-0000-000000001453,0660,08040,0
00000000-0000-0000-0000-000000001454,9031,81212,0
00000000-0000-0000-0000-000000001455,1650,18810,0
00000000-0000-0000-0000-000000001456,3277,56895,0
00000000-0000-0000-0000-000000001457,0392,84469,0
00000000-0000-0000-0000-000000001458,5408,21950,0
00000000-0000-0000-0000-000000001459,6058,93366,0
00000000-0000-0000-0000-00000000145a,9758,49202,0
00000000-0000-0000-0000-00000000145b,9500,31879,0
00000000-0000-0000-0000-00000000145c,2119,15110,0
00000000-0000-0000-0000-00000000145d,0199,62939,0
00000000-0000-0000-0000-00000000145e,4129,79771,0
00000000-0000-0000-0000-00000000145f,9707,30681,0
00000000-0000-0000-0000-000000001460,1258,03834,0
00000000-0000-0000-0000-000000001461,7057,64749,0
00000000-0000-0000-0000-000000001462,9386,02137,0
00000000-0000-0000-0000-000000001463,8919,54029,0
00000000-0000-0000-0000-000000001464,0978,41934,0
00000000-0000-0000-0000-000000001465,3384,90496,0
00000000-0000-0000-0000-000000001466,7099,17577,0
00000000-0000-0000-0000-000000001467,8398,11930,0
00000000-0000-0000-0000-000000001468,5220,58876,0
00000000-0000-0000-0000-000000001469,9590,52199,0
00000000-0000-0000-0000-00000000146a,4339,01516,0
00000000-0000-0000-0000-00000000146b,5173,82014,0
00000000-0000-0000-0000-00000000146c,9750,68784,0
00000000-0000-0000-0000-00000000146d,8082,85242,0
00000000-0000-0000-0000-00000000146e,6621,33965,0
00000000-0000-0000-0000-00000000146f,4812,83659,0
00000000-0000-0000-0000-000000001470,9362,31766,0
00000000-0000-0000-0000-000000001471,3857,73788,0
00000000-0000-0000-0000-000000001472,2031,13006,0
00000000-0000-0000-0000-000000001473,1577,88784,0
00000000-0000-0000-0000-000000001474,4843,52489,0
00000000-0000-0000-0000-000000001475,2165,69614,0
00000000-0000-0000-0000-000000001476,5084,09594,0
00000000-0000-0000-0000-000000001477,9076,47470,0
00000000-0000-0000-0000-000000001478,1550,69606,0
00000000-0000-0000-0000-000000001479,2713,07536,0
00000000-0000-0000-0000-00000000147a,1039,19102,0
00000000-0000-0000-0000-00000000147b,3429,40131,0
00000000-0000-0000-0000-00000000147c,7960,32892,0
00000000-0000-0000-0000-00000000147d,2338,82656,0
00000000-0000-0000-0000-00000000147e,6142,96651,0
00000000-0000-0000-0000-00000000147f,4912,55842,0
00000000-0000-0000-0000-000000001480,5298,38190,0
00000000-0000-0000-0000-000000001481,4108,97509,0
00000000-0000-0000-0000-000000001482,9739,85085,0
00000000-0000-0000-0000-000000001483,6179,19603,0
00000000-0000-0000-0000-000000001484,8918,39545,0
00000000-0000-0000-0000-000000001485,9304,49221,0
00000000-0000-0000-0000-000000001486,4966,20898,0
00000000-0000-0000-0000-000000001487,3068,25029,0
00000000-0000-0000-0000-000000001488,0810,87216,0
00000000-0000-0000-0000-000000001489,0533,55105,0
00000000-0000-0000-0000-00000000148a,1306,33766,0
00000000-0000-0000-0000-00000000148b,9650,74715,0
00000000-0000-0000-0000-00000000148c,3824,80959,0
00000000-0000-0000-0000-00000000148d,9530,56184,0
00000000-0000-0000-0000-00000000148e,3694,28381,0
00000000-0000-0000-0000-00000000148f,7759,11052,0
00000000-0000-0000-0000-000000001490,6362,28339,0
00000000-0000-0000-0000-000000001491,2010,18925,0
00000000-0000-0000-0000-000000001492,2826,57262,0
00000000-0000-0000-0000-000000001493,5512,70722,0
00000000-0000-0000-0000-000000001494,4230,72114,0
00000000-0000-0000-0000-000000001495,4925,92514,0
00000000-0000-0000-0000-000000001496,3779,67191,0
00000000-0000-0000-0000-000000001497,2664,98890,0
00000000-0000-0000-0000-000000001498,7006,70088,0
00000000-0000-0000-0000-000000001499,6812,61442,0
00000000-0000-0000-0000-00000000149a,1428,53984,0
00000000-0000-0000-0000-00000000149b,7551,72195,0
00000000-0000-0000-0000-00000000149c,4424,94352,0
00000000-0000-0000-0000-00000000149d,4596,07139,0
00000000-0000-0000-0000-00000000149e,5029,06430,0
00000000-0000-0000-0000-00000000149f,8730,83535,0
00000000-0000-0000-0000-0000000014a0,5432,36358,0
00000000-0000-0000-0000-0000000014a1,5957,90818,0
00000000-0000-0000-0000-0000000014a2,3545,91848,0
00000000-0000-0000-0000-0000000014a3,1410,97934,0
00000000-0000-0000-0000-0000000014a4,1600,40457,0
00000000-0000-0000-0000-0000000014a5,6499,91272,0
00000000-0000-0000-0000-0000000014a6,6998,11527,0
00000000-0000-0000-0000-0000000014a7,1375,22672,0
00000000-0000-0000-0000-0000000014a8,4438,22821,0
00000000-0000-0000-0000-0000000014a9,8696,10676,0
00000000-0000-0000-0000-0000000014aa,6439,10297,0
00000000-0000-0000-0000-0000000014ab,3490,15360,0
00000000-0000-0000-0000-0000000014ac,7238,73932,0
00000000-0000-0000-0000-0000000014ad,3822,38324,0
00000000-0000-0000-0000-0000000014ae,7587,91556,0
00000000-0000-0000-0000-0000000014af,2897,56333,0
00000000-0000-0000-0000-0000000014b0,8509,14918,0
00000000-0000-0000-0000-0000000014b1,7817,42861,0
00000000-0000-0000-0000-0000000014b2,6910,37902,0
00000000-0000-0000-0000-0000000014b3,1834,89360,0
00000000-0000-0000-0000-0000000014b4,5893,71075,0
00000000-0000-0000-0000-0000000014b5,0197,59159,0
00000000-0000-0000-0000-0000000014b6,6094,09282,0
00000000-0000-0000-0000-0000000014b7,5573,10112,0
00000000-0000-0000-0000-0000000014b8,9782,70037,0
00000000-0000-0000-0000-0000000014b9,2460,40414,0
00000000-0000-0000-0000-0000000014ba,1023,70124,0
00000000-0000-0000-0000-0000000014bb,6000,29164,0
00000000-0000-0000-0000-0000000014bc,5224,79333,0
00000000-0000-0000-0000-0000000014bd,4528,26417,0
00000000-0000-0000-0000-0000000014be,4825,54673,0
00000000-0000-0000-0000-0000000014bf,3574,01164,0
00000000-0000-0000-0000-0000000014c0,7282,11082,0
00000000-0000-0000-0000-0000000014c1,5568,89654,0
00000000-0000-0000-0000-0000000014c2,4008,75060,0
00000000-0000-0000-0000-0000000014c3,8881,74623,0
00000000-0000-0000-0000-0000000014c4,1027,12090,1
00000000-0000-0000-0000-0000000014c5,5530,62097,0
00000000-0000-0000-0000-0000000014c6,9009,90141,0
00000000-0000-0000-0000-0000000014c7,4092,28214,0
00000000-0000-0000-0000-0000000014c8,2987,52906,0
00000000-0000-0000-0000-0000000014c9,2879,16155,0
00000000-0000-0000-0000-0000000014ca,1453,67304,0
00000000-0000-0000-0000-0000000014cb,1445,28390,0
00000000-0000-0000-0000-0000000014cc,8291,22428,0
00000000-0000-0000-0000-0000000014cd,1480,82450,0
00000000-0000-0000-0000-0000000014ce,9044,87081,0
00000000-0000-0000-0000-0000000014cf,2248,82198,0
00000000-0000-0000-0000-0000000014d0,5081,40078,0
00000000-0000-0000-0000-0000000014d1,1769,40173,0
00000000-0000-0000-0000-0000000014d2,2880,04536,0
00000000-0000-0000-0000-0000000014d3,1746,51177,0
00000000-0000-0000-0000-0000000014d4,9371,40097,0
00000000-0000-0000-0000-0000000014d5,1506,62902,0
00000000-0000-0000-0000-0000000014d6,4206,13853,0
00000000-0000-0000-0000-0000000014d7,4538,82590,0
00000000-0000-0000-0000-0000000014d8,1799,24292,0
00000000-0000-0000-0000-0000000014d9,9322,32063,0
00000000-0000-0000-0000-0000000014da,8859,14775,0
00000000-0000-0000-0000-0000000014db,6794,35369,0
00000000-0000-0000-0000-0000000014dc,3138,00711,0
00000000-0000-0000-0000-0000000014dd,8303,33564,1
00000000-0000-0000-0000-0000000014de,7553,40697,0
00000000-0000-0000-0000-0000000014df,7616,49687,0
00000000-0000-0000-0000-0000000014e0,9609,09584,0
00000000-0000-0000-0000-0000000014e1,3091,23852,0
00000000-0000-0000-0000-0000000014e2,5392,92289,0
00000000-0000-0000-0000-0000000014e3,0566,30343,0
00000000-0000-0000-0000-0000000014e4,7452,82144,0
00000000-0000-0000-0000-0000000014e5,8428,98754,0
00000000-0000-0000-0000-0000000014e6,4903,76839,0
00000000-0000-0000-0000-0000000014e7,2753,99158,0
00000000-0000-0000-0000-0000000014e8,7551,60956,0
00000000-0000-0000-0000-0000000014e9,8689,51364,0
00000000-0000-0000-0000-0000000014ea,4356,37094,0
00000000-0000-0000-0000-0000000014eb,4126,77466,0
00000000-0000-0000-0000-0000000014ec,9478,66412,0
00000000-0000-0000-0000-0000000014ed,3796,53498,0
00000000-0000-0000-0000-0000000014ee,1040,69145,0
00000000-0000-0000-0000-0000000014ef,5237,15199,0
00000000-0000-0000-0000-0000000014f0,4884,88142,0
00000000-0000-0000-0000-0000000014f1,8488,84785,0
00000000-0000-0000-0000-0000000014f2,2965,98992,0
00000000-0000-0000-0000-0000000014f3,9752,80858,0
00000000-0000-0000-0000-0000000014f4,7622,44531,0
00000000-0000-0000-0000-0000000014f5,3934,61790,0
00000000-0000-0000-0000-0000000014f6,9408,42617,0
00000000-0000-0000-0000-0000000014f7,8112,04874,0
00000000-0000-0000-0000-0000000014f8,3398,15094,0
00000000-0000-0000-0000-0000000014f9,3691,23159,0
00000000-0000-0000-0000-0000000014fa,7189,22339,0
00000000-0000-0000-0000-0000000014fb,9724,84388,0
00000000-0000-0000-0000-0000000014fc,6908,71982,0
00000000-0000-0000-0000-0000000014fd,7257,86389,0
00000000-0000-0000-0000-0000000014fe,6265,33057,0
00000000-0000-0000-0000-0000000014ff,8057,53039,0
00000000-0000-0000-0000-000000001500,6219,15227,0
00000000-0000-0000-0000-000000001501,4064,74363,0
00000000-0000-0000-0000-000000001502,7793,77297,0
00000000-0000-0000-0000-000000001503,7206,57856,0
00000000-0000-0000-0000-000000001504,7834,65938,0
00000000-0000-0000-0000-000000001505,1400,22247,0
00000000-0000-0000-0000-000000001506,0017,73234,0
00000000-0000-0000-0000-000000001507,2397,02629,0
00000000-0000-0000-0000-000000001508,0992,71496,0
00000000-0000-0000-0000-000000001509,9173,94090,0
00000000-0000-0000-0000-00000000150a,8235,10718,0
00000000-0000-0000-0000-00000000150b,8373,75283,0
00000000-0000-0000-0000-00000000150c,8839,92146,0
00000000-0000-0000-0000-00000000150d,5104,42225,0
00000000-0000-0000-0000-00000000150e,9377,96566,0
00000000-0000-0000-0000-00000000150f,1711,69926,0
00000000-0000-0000-0000-000000001510,3189,25322,0
00000000-0000-0000-0000-000000001511,3445,41262,0
00000000-0000-0000-0000-000000001512,1619,94399,0
00000000-0000-0000-0000-000000001513,1189,92285,0
00000000-0000-0000-0000-000000001514,5285,57157,0
00000000-0000-0000-0000-000000001515,0157,86541,0
00000000-0000-0000-0000-000000001516,0972,65399,0
00000000-0000-0000-0000-000000001517,6611,76072,0
00000000-0000-0000-0000-000000001518,5877,51289,0
00000000-0000-0000-0000-000000001519,2420,73593,0
00000000-0000-0000-0000-00000000151a,1182,35342,0
00000000-0000-0000-0000-00000000151b,8505,21026,0
00000000-0000-0000-0000-00000000151c,4577,56886,0
00000000-0000-0000-0000-00000000151d,2072,31075,0
00000000-0000-0000-0000-00000000151e,4157,30753,0
00000000-0000-0000-0000-00000000151f,2681,47978,0
00000000-0000-0000-0000-000000001520,3890,01006,0
00000000-0000-0000-0000-000000001521,3561,17156,0
00000000-0000-0000-0000-000000001522,2503,96746,0
00000000-0000-0000-0000-000000001523,4834,97569,0
00000000-0000-0000-0000-000000001524,2657,49444,0
00000000-0000-0000-0000-000000001525,3306,26293,0
00000000-0000-0000-0000-000000001526,2336,29329,0
00000000-0000-0000-0000-000000001527,2969,81383,0
00000000-0000-0000-0000-000000001528,7560,49401,0
00000000-0000-0000-0000-000000001529,6161,87030,0
00000000-0000-0000-0000-00000000152a,3554,27378,0
00000000-0000-0000-0000-00000000152b,5811,35100,0
00000000-0000-0000-0000-00000000152c,1511,72154,0
00000000-0000-0000-0000-00000000152d,1970,30469,0
00000000-0000-0000-0000-00000000152e,6764,13359,0
00000000-0000-0000-0000-00000000152f,0788,34485,0
00000000-0000-0000-0000-000000001530,6382,00867,0
00000000-0000-0000-0000-000000001531,7801,60648,0
00000000-0000-0000-0000-000000001532,3361,13605,0
00000000-0000-0000-0000-000000001533,3021,97190,0
00000000-0000-0000-0000-000000001534,4080,32414,0
00000000-0000-0000-0000-000000001535,4973,39361,0
00000000-0000-0000-0000-000000001536,8844,53991,0
00000000-0000-0000-0000-000000001537,5918,41964,0
00000000-0000-0000-0000-000000001538,2651,51188,0
00000000-0000-0000-0000-000000001539,6367,70064,0
00000000-0000-0000-0000-00000000153a,1402,23919,0
00000000-0000-0000-0000-00000000153b,1439,83042,0
00000000-0000-0000-0000-00000000153c,7843,12232,0
00000000-0000-0000-0000-00000000153d,1771,60606,0
00000000-0000-0000-0000-00000000153e,1603,38651,0
00000000-0000-0000-0000-00000000153f,6850,28202,0
00000000-0000-0000-0000-000000001540,6592,50163,0
00000000-0000-0000-0000-000000001541,9215,71632,0
00000000-0000-0000-0000-000000001542,7238,70367,0
00000000-0000-0000-0000-000000001543,1566,58277,1
00000000-0000-0000-0000-000000001544,0417,08888,0
00000000-0000-0000-0000-000000001545,4918,48107,0
00000000-0000-0000-0000-000000001546,0038,19950,0
